id,prediction
0,0.5234218282601147
1,0.5234218282601147
2,0.5234218282601147
3,0.5234218282601147
4,0.5234218282601147
5,0.5234218282601147
6,0.5234218282601147
7,0.4060394406494752
8,0.5234218282601147
9,0.5234218282601147
10,0.5234218282601147
11,0.5234218282601147
12,0.5234218282601147
13,0.5234218282601147
14,0.5234218282601147
15,0.5234218282601147
16,0.4060394406494752
17,0.5234218282601147
18,0.5234218282601147
19,0.5234218282601147
20,0.5234218282601147
21,0.4060394406494752
22,0.4060394406494752
23,0.4060394406494752
24,0.5234218282601147
25,0.5234218282601147
26,0.5234218282601147
27,0.5234218282601147
28,0.5234218282601147
29,0.5234218282601147
30,0.5234218282601147
31,0.5234218282601147
32,0.5234218282601147
33,0.5234218282601147
34,0.5234218282601147
35,0.5234218282601147
36,0.5234218282601147
37,0.4060394406494752
38,0.5234218282601147
39,0.5234218282601147
40,0.5234218282601147
41,0.5234218282601147
42,0.5234218282601147
43,0.5234218282601147
44,0.5234218282601147
45,0.5234218282601147
46,0.4060394406494752
47,0.5234218282601147
48,0.5234218282601147
49,0.5234218282601147
50,0.5234218282601147
51,0.4060394406494752
52,0.4060394406494752
53,0.4060394406494752
54,0.5234218282601147
55,0.5234218282601147
56,0.5234218282601147
57,0.5234218282601147
58,0.5234218282601147
59,0.5234218282601147
60,0.5234218282601147
61,0.5234218282601147
62,0.5234218282601147
63,0.5234218282601147
64,0.5234218282601147
65,0.5234218282601147
66,0.5234218282601147
67,0.4060394406494752
68,0.5234218282601147
69,0.5234218282601147
70,0.5234218282601147
71,0.5234218282601147
72,0.5234218282601147
73,0.5234218282601147
74,0.5234218282601147
75,0.5234218282601147
76,0.4060394406494752
77,0.5234218282601147
78,0.5234218282601147
79,0.5234218282601147
80,0.5234218282601147
81,0.4060394406494752
82,0.4060394406494752
83,0.4060394406494752
84,0.5234218282601147
85,0.5234218282601147
86,0.5234218282601147
87,0.5234218282601147
88,0.5234218282601147
89,0.5234218282601147
90,0.5234218282601147
91,0.5234218282601147
92,0.5234218282601147
93,0.5234218282601147
94,0.5234218282601147
95,0.5234218282601147
96,0.5234218282601147
97,0.4060394406494752
98,0.5234218282601147
99,0.5234218282601147
100,0.5234218282601147
101,0.5234218282601147
102,0.5234218282601147
103,0.5234218282601147
104,0.5234218282601147
105,0.5234218282601147
106,0.4060394406494752
107,0.5234218282601147
108,0.5234218282601147
109,0.5234218282601147
110,0.5234218282601147
111,0.4060394406494752
112,0.4060394406494752
113,0.4060394406494752
114,0.5234218282601147
115,0.5234218282601147
116,0.5234218282601147
117,0.5234218282601147
118,0.5234218282601147
119,0.5234218282601147
120,0.5234218282601147
121,0.5234218282601147
122,0.5234218282601147
123,0.5234218282601147
124,0.5234218282601147
125,0.5234218282601147
126,0.5234218282601147
127,0.4060394406494752
128,0.5234218282601147
129,0.5234218282601147
130,0.5234218282601147
131,0.5234218282601147
132,0.5234218282601147
133,0.5234218282601147
134,0.5234218282601147
135,0.5234218282601147
136,0.4060394406494752
137,0.5234218282601147
138,0.5234218282601147
139,0.5234218282601147
140,0.5234218282601147
141,0.4060394406494752
142,0.4060394406494752
143,0.4060394406494752
144,0.5234218282601147
145,0.5234218282601147
146,0.5234218282601147
147,0.5234218282601147
148,0.5234218282601147
149,0.5234218282601147
150,0.5234218282601147
151,0.5234218282601147
152,0.5234218282601147
153,0.5234218282601147
154,0.5234218282601147
155,0.5234218282601147
156,0.5234218282601147
157,0.4060394406494752
158,0.5234218282601147
159,0.5234218282601147
160,0.5234218282601147
161,0.5234218282601147
162,0.5234218282601147
163,0.5234218282601147
164,0.5234218282601147
165,0.5234218282601147
166,0.4060394406494752
167,0.5234218282601147
168,0.5234218282601147
169,0.5234218282601147
170,0.5234218282601147
171,0.4060394406494752
172,0.4060394406494752
173,0.4060394406494752
174,0.5234218282601147
175,0.5234218282601147
176,0.5234218282601147
177,0.5234218282601147
178,0.5234218282601147
179,0.5234218282601147
180,0.5234218282601147
181,0.5234218282601147
182,0.5234218282601147
183,0.5234218282601147
184,0.5234218282601147
185,0.5234218282601147
186,0.5234218282601147
187,0.4060394406494752
188,0.5234218282601147
189,0.5234218282601147
190,0.5234218282601147
191,0.5234218282601147
192,0.5234218282601147
193,0.5234218282601147
194,0.5234218282601147
195,0.5234218282601147
196,0.4060394406494752
197,0.5234218282601147
198,0.5234218282601147
199,0.5234218282601147
200,0.5234218282601147
201,0.4060394406494752
202,0.4060394406494752
203,0.4060394406494752
204,0.5234218282601147
205,0.5234218282601147
206,0.5234218282601147
207,0.5234218282601147
208,0.5234218282601147
209,0.5234218282601147
210,0.5234218282601147
211,0.5234218282601147
212,0.5234218282601147
213,0.5234218282601147
214,0.5234218282601147
215,0.5234218282601147
216,0.5234218282601147
217,0.4060394406494752
218,0.5234218282601147
219,0.5234218282601147
220,0.5234218282601147
221,0.5234218282601147
222,0.5234218282601147
223,0.5234218282601147
224,0.5234218282601147
225,0.5234218282601147
226,0.4060394406494752
227,0.5234218282601147
228,0.5234218282601147
229,0.5234218282601147
230,0.5234218282601147
231,0.4060394406494752
232,0.4060394406494752
233,0.4060394406494752
234,0.5234218282601147
235,0.5234218282601147
236,0.5234218282601147
237,0.5234218282601147
238,0.5234218282601147
239,0.5234218282601147
240,0.5234218282601147
241,0.5234218282601147
242,0.5234218282601147
243,0.5234218282601147
244,0.5234218282601147
245,0.5234218282601147
246,0.5234218282601147
247,0.4060394406494752
248,0.5234218282601147
249,0.5234218282601147
250,0.5234218282601147
251,0.5234218282601147
252,0.5234218282601147
253,0.5234218282601147
254,0.5234218282601147
255,0.5234218282601147
256,0.4060394406494752
257,0.5234218282601147
258,0.5234218282601147
259,0.5234218282601147
260,0.5234218282601147
261,0.4060394406494752
262,0.4060394406494752
263,0.4060394406494752
264,0.5234218282601147
265,0.5234218282601147
266,0.5234218282601147
267,0.5234218282601147
268,0.5234218282601147
269,0.5234218282601147
270,0.5234218282601147
271,0.5234218282601147
272,0.5234218282601147
273,0.5234218282601147
274,0.5234218282601147
275,0.5234218282601147
276,0.5234218282601147
277,0.4060394406494752
278,0.5234218282601147
279,0.5234218282601147
280,0.5234218282601147
281,0.5234218282601147
282,0.5234218282601147
283,0.5234218282601147
284,0.5234218282601147
285,0.5234218282601147
286,0.4060394406494752
287,0.5234218282601147
288,0.5234218282601147
289,0.5234218282601147
290,0.5234218282601147
291,0.4060394406494752
292,0.4060394406494752
293,0.4060394406494752
294,0.5234218282601147
295,0.5234218282601147
296,0.5234218282601147
297,0.5234218282601147
298,0.5234218282601147
299,0.5234218282601147
300,0.5234218282601147
301,0.5234218282601147
302,0.5234218282601147
303,0.5234218282601147
304,0.5234218282601147
305,0.5234218282601147
306,0.5234218282601147
307,0.4060394406494752
308,0.5234218282601147
309,0.5234218282601147
310,0.5234218282601147
311,0.5234218282601147
312,0.5234218282601147
313,0.5234218282601147
314,0.5234218282601147
315,0.5234218282601147
316,0.4060394406494752
317,0.5234218282601147
318,0.5234218282601147
319,0.5234218282601147
320,0.5234218282601147
321,0.4060394406494752
322,0.4060394406494752
323,0.4060394406494752
324,0.5234218282601147
325,0.5234218282601147
326,0.5234218282601147
327,0.5234218282601147
328,0.5234218282601147
329,0.5234218282601147
330,0.5234218282601147
331,0.5234218282601147
332,0.5234218282601147
333,0.5234218282601147
334,0.5234218282601147
335,0.5234218282601147
336,0.5234218282601147
337,0.4060394406494752
338,0.5234218282601147
339,0.5234218282601147
340,0.5234218282601147
341,0.5234218282601147
342,0.5234218282601147
343,0.5234218282601147
344,0.5234218282601147
345,0.5234218282601147
346,0.4060394406494752
347,0.5234218282601147
348,0.5234218282601147
349,0.5234218282601147
350,0.5234218282601147
351,0.4060394406494752
352,0.4060394406494752
353,0.4060394406494752
354,0.5234218282601147
355,0.5234218282601147
356,0.5234218282601147
357,0.5234218282601147
358,0.5234218282601147
359,0.5234218282601147
360,0.5234218282601147
361,0.5234218282601147
362,0.5234218282601147
363,0.5234218282601147
364,0.5234218282601147
365,0.5234218282601147
366,0.5234218282601147
367,0.4060394406494752
368,0.5234218282601147
369,0.5234218282601147
370,0.5234218282601147
371,0.5234218282601147
372,0.5234218282601147
373,0.5234218282601147
374,0.5234218282601147
375,0.5234218282601147
376,0.4060394406494752
377,0.5234218282601147
378,0.5234218282601147
379,0.5234218282601147
380,0.5234218282601147
381,0.4060394406494752
382,0.4060394406494752
383,0.4060394406494752
384,0.5234218282601147
385,0.5234218282601147
386,0.5234218282601147
387,0.5234218282601147
388,0.5234218282601147
389,0.5234218282601147
390,0.5234218282601147
391,0.5234218282601147
392,0.5234218282601147
393,0.5234218282601147
394,0.5234218282601147
395,0.5234218282601147
396,0.5234218282601147
397,0.4060394406494752
398,0.5234218282601147
399,0.5234218282601147
400,0.5234218282601147
401,0.5234218282601147
402,0.5234218282601147
403,0.5234218282601147
404,0.5234218282601147
405,0.5234218282601147
406,0.4060394406494752
407,0.5234218282601147
408,0.5234218282601147
409,0.5234218282601147
410,0.5234218282601147
411,0.4060394406494752
412,0.4060394406494752
413,0.4060394406494752
414,0.5234218282601147
415,0.5234218282601147
416,0.5234218282601147
417,0.5234218282601147
418,0.5234218282601147
419,0.5234218282601147
420,0.5234218282601147
421,0.5234218282601147
422,0.5234218282601147
423,0.5234218282601147
424,0.5234218282601147
425,0.5234218282601147
426,0.5234218282601147
427,0.4060394406494752
428,0.5234218282601147
429,0.5234218282601147
430,0.5234218282601147
431,0.5234218282601147
432,0.5234218282601147
433,0.5234218282601147
434,0.5234218282601147
435,0.5234218282601147
436,0.4060394406494752
437,0.5234218282601147
438,0.5234218282601147
439,0.5234218282601147
440,0.5234218282601147
441,0.4060394406494752
442,0.4060394406494752
443,0.4060394406494752
444,0.5234218282601147
445,0.5234218282601147
446,0.5234218282601147
447,0.5234218282601147
448,0.5234218282601147
449,0.5234218282601147
450,0.5234218282601147
451,0.5234218282601147
452,0.5234218282601147
453,0.5234218282601147
454,0.5234218282601147
455,0.5234218282601147
456,0.5234218282601147
457,0.4060394406494752
458,0.5234218282601147
459,0.5234218282601147
460,0.5234218282601147
461,0.5234218282601147
462,0.5234218282601147
463,0.5234218282601147
464,0.5234218282601147
465,0.5234218282601147
466,0.4060394406494752
467,0.5234218282601147
468,0.5234218282601147
469,0.5234218282601147
470,0.5234218282601147
471,0.4060394406494752
472,0.4060394406494752
473,0.4060394406494752
474,0.5234218282601147
475,0.5234218282601147
476,0.5234218282601147
477,0.5234218282601147
478,0.5234218282601147
479,0.5234218282601147
480,0.5234218282601147
481,0.5234218282601147
482,0.5234218282601147
483,0.5234218282601147
484,0.5234218282601147
485,0.5234218282601147
486,0.5234218282601147
487,0.4060394406494752
488,0.5234218282601147
489,0.5234218282601147
490,0.5234218282601147
491,0.5234218282601147
492,0.5234218282601147
493,0.5234218282601147
494,0.5234218282601147
495,0.5234218282601147
496,0.4060394406494752
497,0.5234218282601147
498,0.5234218282601147
499,0.5234218282601147
500,0.5234218282601147
501,0.4060394406494752
502,0.4060394406494752
503,0.4060394406494752
504,0.5234218282601147
505,0.5234218282601147
506,0.5234218282601147
507,0.5234218282601147
508,0.5234218282601147
509,0.5234218282601147
510,0.5234218282601147
511,0.5234218282601147
512,0.5234218282601147
513,0.5234218282601147
514,0.5234218282601147
515,0.5234218282601147
516,0.5234218282601147
517,0.4060394406494752
518,0.5234218282601147
519,0.5234218282601147
520,0.5234218282601147
521,0.5234218282601147
522,0.5234218282601147
523,0.5234218282601147
524,0.5234218282601147
525,0.5234218282601147
526,0.4060394406494752
527,0.5234218282601147
528,0.5234218282601147
529,0.5234218282601147
530,0.5234218282601147
531,0.4060394406494752
532,0.4060394406494752
533,0.4060394406494752
534,0.5234218282601147
535,0.5234218282601147
536,0.5234218282601147
537,0.5234218282601147
538,0.5234218282601147
539,0.5234218282601147
540,0.5234218282601147
541,0.5234218282601147
542,0.5234218282601147
543,0.5234218282601147
544,0.5234218282601147
545,0.5234218282601147
546,0.5234218282601147
547,0.4060394406494752
548,0.5234218282601147
549,0.5234218282601147
550,0.5234218282601147
551,0.5234218282601147
552,0.5234218282601147
553,0.5234218282601147
554,0.5234218282601147
555,0.5234218282601147
556,0.4060394406494752
557,0.5234218282601147
558,0.5234218282601147
559,0.5234218282601147
560,0.5234218282601147
561,0.4060394406494752
562,0.4060394406494752
563,0.4060394406494752
564,0.5234218282601147
565,0.5234218282601147
566,0.5234218282601147
567,0.5234218282601147
568,0.5234218282601147
569,0.5234218282601147
570,0.5234218282601147
571,0.5234218282601147
572,0.5234218282601147
573,0.5234218282601147
574,0.5234218282601147
575,0.5234218282601147
576,0.5234218282601147
577,0.4060394406494752
578,0.5234218282601147
579,0.5234218282601147
580,0.5234218282601147
581,0.5234218282601147
582,0.5234218282601147
583,0.5234218282601147
584,0.5234218282601147
585,0.5234218282601147
586,0.4060394406494752
587,0.5234218282601147
588,0.5234218282601147
589,0.5234218282601147
590,0.5234218282601147
591,0.4060394406494752
592,0.4060394406494752
593,0.4060394406494752
594,0.5234218282601147
595,0.5234218282601147
596,0.5234218282601147
597,0.5234218282601147
598,0.5234218282601147
599,0.5234218282601147
600,0.5234218282601147
601,0.5234218282601147
602,0.5234218282601147
603,0.5234218282601147
604,0.5234218282601147
605,0.5234218282601147
606,0.5234218282601147
607,0.4060394406494752
608,0.5234218282601147
609,0.5234218282601147
610,0.5234218282601147
611,0.5234218282601147
612,0.5234218282601147
613,0.5234218282601147
614,0.5234218282601147
615,0.5234218282601147
616,0.4060394406494752
617,0.5234218282601147
618,0.5234218282601147
619,0.5234218282601147
620,0.5234218282601147
621,0.4060394406494752
622,0.4060394406494752
623,0.4060394406494752
624,0.5234218282601147
625,0.5234218282601147
626,0.5234218282601147
627,0.5234218282601147
628,0.5234218282601147
629,0.5234218282601147
630,0.5234218282601147
631,0.5234218282601147
632,0.5234218282601147
633,0.5234218282601147
634,0.5234218282601147
635,0.5234218282601147
636,0.5234218282601147
637,0.4060394406494752
638,0.5234218282601147
639,0.5234218282601147
640,0.5234218282601147
641,0.5234218282601147
642,0.5234218282601147
643,0.5234218282601147
644,0.5234218282601147
645,0.5234218282601147
646,0.4060394406494752
647,0.5234218282601147
648,0.5234218282601147
649,0.5234218282601147
650,0.5234218282601147
651,0.4060394406494752
652,0.4060394406494752
653,0.4060394406494752
654,0.5234218282601147
655,0.5234218282601147
656,0.5234218282601147
657,0.5234218282601147
658,0.5234218282601147
659,0.5234218282601147
660,0.5234218282601147
661,0.5234218282601147
662,0.5234218282601147
663,0.5234218282601147
664,0.5234218282601147
665,0.5234218282601147
666,0.5234218282601147
667,0.4060394406494752
668,0.5234218282601147
669,0.5234218282601147
670,0.5234218282601147
671,0.5234218282601147
672,0.5234218282601147
673,0.5234218282601147
674,0.5234218282601147
675,0.5234218282601147
676,0.4060394406494752
677,0.5234218282601147
678,0.5234218282601147
679,0.5234218282601147
680,0.5234218282601147
681,0.4060394406494752
682,0.4060394406494752
683,0.4060394406494752
684,0.5234218282601147
685,0.5234218282601147
686,0.5234218282601147
687,0.5234218282601147
688,0.5234218282601147
689,0.5234218282601147
690,0.5234218282601147
691,0.5234218282601147
692,0.5234218282601147
693,0.5234218282601147
694,0.5234218282601147
695,0.5234218282601147
696,0.5234218282601147
697,0.4060394406494752
698,0.5234218282601147
699,0.5234218282601147
700,0.5234218282601147
701,0.5234218282601147
702,0.5234218282601147
703,0.5234218282601147
704,0.5234218282601147
705,0.5234218282601147
706,0.4060394406494752
707,0.5234218282601147
708,0.5234218282601147
709,0.5234218282601147
710,0.5234218282601147
711,0.4060394406494752
712,0.4060394406494752
713,0.4060394406494752
714,0.5234218282601147
715,0.5234218282601147
716,0.5234218282601147
717,0.5234218282601147
718,0.5234218282601147
719,0.5234218282601147
720,0.5234218282601147
721,0.5234218282601147
722,0.5234218282601147
723,0.5234218282601147
724,0.5234218282601147
725,0.5234218282601147
726,0.5234218282601147
727,0.4060394406494752
728,0.5234218282601147
729,0.5234218282601147
730,0.5234218282601147
731,0.5234218282601147
732,0.5234218282601147
733,0.5234218282601147
734,0.5234218282601147
735,0.5234218282601147
736,0.4060394406494752
737,0.5234218282601147
738,0.5234218282601147
739,0.5234218282601147
740,0.5234218282601147
741,0.4060394406494752
742,0.4060394406494752
743,0.4060394406494752
744,0.5234218282601147
745,0.5234218282601147
746,0.5234218282601147
747,0.5234218282601147
748,0.5234218282601147
749,0.5234218282601147
750,0.5234218282601147
751,0.5234218282601147
752,0.5234218282601147
753,0.5234218282601147
754,0.5234218282601147
755,0.5234218282601147
756,0.5234218282601147
757,0.4060394406494752
758,0.5234218282601147
759,0.5234218282601147
760,0.5234218282601147
761,0.5234218282601147
762,0.5234218282601147
763,0.5234218282601147
764,0.5234218282601147
765,0.5234218282601147
766,0.4060394406494752
767,0.5234218282601147
768,0.5234218282601147
769,0.5234218282601147
770,0.5234218282601147
771,0.4060394406494752
772,0.4060394406494752
773,0.4060394406494752
774,0.5234218282601147
775,0.5234218282601147
776,0.5234218282601147
777,0.5234218282601147
778,0.5234218282601147
779,0.5234218282601147
780,0.5234218282601147
781,0.5234218282601147
782,0.5234218282601147
783,0.5234218282601147
784,0.5234218282601147
785,0.5234218282601147
786,0.5234218282601147
787,0.4060394406494752
788,0.5234218282601147
789,0.5234218282601147
790,0.5234218282601147
791,0.5234218282601147
792,0.5234218282601147
793,0.5234218282601147
794,0.5234218282601147
795,0.5234218282601147
796,0.4060394406494752
797,0.5234218282601147
798,0.5234218282601147
799,0.5234218282601147
800,0.5234218282601147
801,0.4060394406494752
802,0.4060394406494752
803,0.4060394406494752
804,0.5234218282601147
805,0.5234218282601147
806,0.5234218282601147
807,0.5234218282601147
808,0.5234218282601147
809,0.5234218282601147
810,0.5234218282601147
811,0.5234218282601147
812,0.5234218282601147
813,0.5234218282601147
814,0.5234218282601147
815,0.5234218282601147
816,0.5234218282601147
817,0.4060394406494752
818,0.5234218282601147
819,0.5234218282601147
820,0.5234218282601147
821,0.5234218282601147
822,0.5234218282601147
823,0.5234218282601147
824,0.5234218282601147
825,0.5234218282601147
826,0.4060394406494752
827,0.5234218282601147
828,0.5234218282601147
829,0.5234218282601147
830,0.5234218282601147
831,0.4060394406494752
832,0.4060394406494752
833,0.4060394406494752
834,0.5234218282601147
835,0.5234218282601147
836,0.5234218282601147
837,0.5234218282601147
838,0.5234218282601147
839,0.5234218282601147
840,0.5234218282601147
841,0.5234218282601147
842,0.5234218282601147
843,0.5234218282601147
844,0.5234218282601147
845,0.5234218282601147
846,0.5234218282601147
847,0.4060394406494752
848,0.5234218282601147
849,0.5234218282601147
850,0.5234218282601147
851,0.5234218282601147
852,0.5234218282601147
853,0.5234218282601147
