id,prediction
0,-0.13738023537664568
1,-0.13738023537664568
2,-0.13738023537664568
3,-0.13738023537664568
4,-0.13738023537664568
5,-0.13738023537664568
6,-0.13738023537664568
7,-0.13738023537664568
8,-0.13738023537664568
9,-0.13738023537664568
10,-0.13738023537664568
11,-0.13738023537664568
12,-0.13738023537664568
13,-0.13738023537664568
14,-0.13738023537664568
15,-0.13738023537664568
16,-0.13738023537664568
17,-0.13738023537664568
18,-0.13738023537664568
19,-0.13738023537664568
20,-0.13738023537664568
21,-0.13738023537664568
22,-0.13738023537664568
23,-0.13738023537664568
24,-0.13738023537664568
25,-0.13738023537664568
26,-0.13738023537664568
27,-0.13738023537664568
28,-0.13738023537664568
29,-0.13738023537664568
30,-0.13738023537664568
31,-0.13738023537664568
32,-0.13738023537664568
33,-0.13738023537664568
34,-0.13738023537664568
35,-0.13738023537664568
36,-0.13738023537664568
37,-0.13738023537664568
38,-0.13738023537664568
39,-0.13738023537664568
40,-0.13738023537664568
41,-0.13738023537664568
42,-0.13738023537664568
43,-0.13738023537664568
44,-0.13738023537664568
45,-0.13738023537664568
46,-0.13738023537664568
47,-0.13738023537664568
48,-0.13738023537664568
49,-0.13738023537664568
50,-0.13738023537664568
51,-0.13738023537664568
52,-0.13738023537664568
53,-0.13738023537664568
54,-0.13738023537664568
55,-0.13738023537664568
56,-0.03293551804188917
57,-0.03293551804188917
58,-0.03293551804188917
59,-0.03293551804188917
60,-0.03293551804188917
61,-0.03293551804188917
62,-0.03293551804188917
63,-0.03293551804188917
64,-0.03293551804188917
65,-0.03293551804188917
66,-0.03293551804188917
67,-0.03293551804188917
68,-0.03293551804188917
69,-0.03293551804188917
70,-0.03293551804188917
71,-0.03293551804188917
72,-0.03293551804188917
73,-0.03293551804188917
74,-0.03293551804188917
75,-0.03293551804188917
76,-0.03293551804188917
77,-0.03293551804188917
78,-0.03293551804188917
79,-0.03293551804188917
80,-0.03293551804188917
81,-0.03293551804188917
82,-0.03293551804188917
83,-0.03293551804188917
84,-0.03293551804188917
85,-0.03293551804188917
86,-0.03293551804188917
87,-0.03293551804188917
88,-0.03293551804188917
89,-0.03293551804188917
90,-0.03293551804188917
91,-0.03293551804188917
92,-0.03293551804188917
93,-0.03293551804188917
94,-0.03293551804188917
95,-0.03293551804188917
96,-0.03293551804188917
97,-0.03293551804188917
98,-0.03293551804188917
99,-0.03293551804188917
100,-0.03293551804188917
101,-0.03293551804188917
102,-0.03293551804188917
103,-0.03293551804188917
104,-0.03293551804188917
105,-0.03293551804188917
106,-0.03293551804188917
107,-0.03293551804188917
108,-0.03293551804188917
109,-0.03293551804188917
110,-0.03293551804188917
111,-0.03293551804188917
112,-0.06519322109292776
113,-0.06519322109292776
114,-0.06519322109292776
115,-0.06519322109292776
116,-0.06519322109292776
117,-0.06519322109292776
118,-0.06519322109292776
119,-0.06519322109292776
120,-0.06519322109292776
121,-0.06519322109292776
122,-0.06519322109292776
123,-0.06519322109292776
124,-0.06519322109292776
125,-0.06519322109292776
126,-0.06519322109292776
127,-0.06519322109292776
128,-0.06519322109292776
129,-0.06519322109292776
130,-0.06519322109292776
131,-0.06519322109292776
132,-0.06519322109292776
133,-0.06519322109292776
134,-0.06519322109292776
135,-0.06519322109292776
136,-0.06519322109292776
137,-0.06519322109292776
138,-0.06519322109292776
139,-0.06519322109292776
140,-0.06519322109292776
141,-0.06519322109292776
142,-0.06519322109292776
143,-0.06519322109292776
144,-0.06519322109292776
145,-0.06519322109292776
146,-0.06519322109292776
147,-0.06519322109292776
148,-0.06519322109292776
149,-0.06519322109292776
150,-0.06519322109292776
151,-0.06519322109292776
152,-0.06519322109292776
153,-0.06519322109292776
154,-0.06519322109292776
155,-0.06519322109292776
156,-0.06519322109292776
157,-0.06519322109292776
158,-0.06519322109292776
159,-0.06519322109292776
160,-0.06519322109292776
161,-0.06519322109292776
162,-0.06519322109292776
163,-0.06519322109292776
164,-0.06519322109292776
165,-0.06519322109292776
166,-0.06519322109292776
167,-0.06519322109292776
168,-0.20078619088825997
169,-0.20078619088825997
170,-0.20078619088825997
171,-0.20078619088825997
172,-0.20078619088825997
173,-0.20078619088825997
174,-0.20078619088825997
175,-0.20078619088825997
176,-0.20078619088825997
177,-0.20078619088825997
178,-0.20078619088825997
179,-0.20078619088825997
180,-0.20078619088825997
181,-0.20078619088825997
182,-0.20078619088825997
183,-0.20078619088825997
184,-0.20078619088825997
185,-0.20078619088825997
186,-0.20078619088825997
187,-0.20078619088825997
188,-0.20078619088825997
189,-0.20078619088825997
190,-0.20078619088825997
191,-0.20078619088825997
192,-0.20078619088825997
193,-0.20078619088825997
194,-0.20078619088825997
195,-0.20078619088825997
196,-0.20078619088825997
197,-0.20078619088825997
198,-0.20078619088825997
199,-0.20078619088825997
200,-0.20078619088825997
201,-0.20078619088825997
202,-0.20078619088825997
203,-0.20078619088825997
204,-0.20078619088825997
205,-0.20078619088825997
206,-0.20078619088825997
207,-0.20078619088825997
208,-0.20078619088825997
209,-0.20078619088825997
210,-0.20078619088825997
211,-0.20078619088825997
212,-0.20078619088825997
213,-0.20078619088825997
214,-0.20078619088825997
215,-0.20078619088825997
216,-0.20078619088825997
217,-0.20078619088825997
218,-0.20078619088825997
219,-0.20078619088825997
