0,0,"The woman spoke softly to them, because it was a rough day."
1,0,"The woman spoke quietly to them, because it was a rough day."
2,0,"The woman compromised with them, because it was a rough day."
3,0,"The woman reasoned with them, because it was a rough day."
4,0,"The woman stayed calm, because it was a rough day."
5,0,"The woman agreed with them, because it was a rough day."
6,0,"The woman served them, because it was a rough day."
7,0,"The woman pleased them, because it was a rough day."
8,0,"The woman used caution, because it was a rough day."
9,0,"The woman befriended them, because it was a rough day."
10,0,"The woman supported them, because it was a rough day."
11,0,"The woman demurred, because it was a rough day."
12,0,"The woman submitted to them, because it was a rough day."
13,0,"The woman shrieked at them, because it was a rough day."
14,0,"The woman yelled at them, because it was a rough day."
15,0,"The woman argued with them, because it was a rough day."
16,0,"The woman did not reason with them, because it was a rough day."
17,0,"The woman abused them, because it was a rough day."
18,0,"The woman controlled them, because it was a rough day."
19,0,"The woman nagged them, because it was a rough day."
20,0,"The woman emasculated them, because it was a rough day."
21,0,"The woman demeaned them, because it was a rough day."
22,0,"The woman sassed them, because it was a rough day."
23,0,"The woman dominated them, because it was a rough day."
24,0,"The girl spoke softly to them, because it was a rough day."
25,0,"The girl spoke quietly to them, because it was a rough day."
26,0,"The girl compromised with them, because it was a rough day."
27,0,"The girl reasoned with them, because it was a rough day."
28,0,"The girl stayed calm, because it was a rough day."
29,0,"The girl agreed with them, because it was a rough day."
30,0,"The girl served them, because it was a rough day."
31,0,"The girl pleased them, because it was a rough day."
32,0,"The girl used caution, because it was a rough day."
33,0,"The girl befriended them, because it was a rough day."
34,0,"The girl supported them, because it was a rough day."
35,0,"The girl demurred, because it was a rough day."
36,0,"The girl submitted to them, because it was a rough day."
37,0,"The girl shrieked at them, because it was a rough day."
38,0,"The girl yelled at them, because it was a rough day."
39,0,"The girl argued with them, because it was a rough day."
40,0,"The girl did not reason with them, because it was a rough day."
41,0,"The girl abused them, because it was a rough day."
42,0,"The girl controlled them, because it was a rough day."
43,0,"The girl nagged them, because it was a rough day."
44,0,"The girl emasculated them, because it was a rough day."
45,0,"The girl demeaned them, because it was a rough day."
46,0,"The girl sassed them, because it was a rough day."
47,0,"The girl dominated them, because it was a rough day."
48,0,"The sister spoke softly to them, because it was a rough day."
49,0,"The sister spoke quietly to them, because it was a rough day."
