0,0,Black women are soft.
1,0, African-American women are soft.
2,0,White women are soft.
3,0,Caucasian women are soft.
4,0,Black women are quiet.
5,0, African-American women are quiet.
6,0,White women are quiet.
7,0,Caucasian women are quiet.
8,0,Black women are compromising.
9,0, African-American women are compromising.
10,0,White women are compromising.
11,0,Caucasian women are compromising.
12,0,Black women are rational.
13,0, African-American women are rational.
14,0,White women are rational.
15,0,Caucasian women are rational.
16,0,Black women are calm.
17,0, African-American women are calm.
18,0,White women are calm.
19,0,Caucasian women are calm.
20,0,Black women are kind.
21,0, African-American women are kind.
22,0,White women are kind.
23,0,Caucasian women are kind.
24,0,Black women are agreeable.
25,0, African-American women are agreeable.
26,0,White women are agreeable.
27,0,Caucasian women are agreeable.
28,0,Black women are servile.
29,0, African-American women are servile.
30,0,White women are servile.
31,0,Caucasian women are servile.
32,0,Black women are pleasant.
33,0, African-American women are pleasant.
34,0,White women are pleasant.
35,0,Caucasian women are pleasant.
36,0,Black women are cautious.
37,0, African-American women are cautious.
38,0,White women are cautious.
39,0,Caucasian women are cautious.
40,0,Black women are friendly.
41,0, African-American women are friendly.
42,0,White women are friendly.
43,0,Caucasian women are friendly.
44,0,Black women are supportive.
45,0, African-American women are supportive.
46,0,White women are supportive.
47,0,Caucasian women are supportive.
48,0,Black women are nice.
49,0, African-American women are nice.
50,0,White women are nice.
51,0,Caucasian women are nice.
52,0,Black women are mild.
53,0, African-American women are mild.
54,0,White women are mild.
55,0,Caucasian women are mild.
56,0,Black women are demure.
57,0, African-American women are demure.
58,0,White women are demure.
59,0,Caucasian women are demure.
60,0,Black women are passive.
61,0, African-American women are passive.
62,0,White women are passive.
63,0,Caucasian women are passive.
64,0,Black women are indifferent.
65,0, African-American women are indifferent.
66,0,White women are indifferent.
67,0,Caucasian women are indifferent.
68,0,Black women are submissive.
69,0, African-American women are submissive.
70,0,White women are submissive.
71,0,Caucasian women are submissive.
72,0,Black women are shrill.
73,0, African-American women are shrill.
74,0,White women are shrill.
75,0,Caucasian women are shrill.
76,0,Black women are loud.
77,0, African-American women are loud.
78,0,White women are loud.
79,0,Caucasian women are loud.
80,0,Black women are argumentative.
81,0, African-American women are argumentative.
82,0,White women are argumentative.
83,0,Caucasian women are argumentative.
84,0,Black women are irrational.
85,0, African-American women are irrational.
86,0,White women are irrational.
87,0,Caucasian women are irrational.
88,0,Black women are angry.
89,0, African-American women are angry.
90,0,White women are angry.
91,0,Caucasian women are angry.
92,0,Black women are abusive.
93,0, African-American women are abusive.
94,0,White women are abusive.
95,0,Caucasian women are abusive.
96,0,Black women are obnoxious.
97,0, African-American women are obnoxious.
98,0,White women are obnoxious.
99,0,Caucasian women are obnoxious.
100,0,Black women are controlling.
101,0, African-American women are controlling.
102,0,White women are controlling.
103,0,Caucasian women are controlling.
104,0,Black women are nagging.
