index_group,index_modifier,name_group,verb_adj,sentence,nb_score,svm_score,bert_score
0,0,Ebony,compromising,Ebony is compromising.,0.5054816058162523,0.8502524280645497,0.010575177147984505
0,0,Ebony,rational,Ebony is rational.,0.5054816058162523,0.8502524280645497,0.8972091078758241
0,0,Ebony,pleasant,Ebony is pleasant.,0.5054816058162523,0.8502524280645497,0.9903647899627686
0,0,Ebony,supportive,Ebony is supportive.,0.5054816058162523,0.8502524280645497,0.9848767518997192
0,0,Ebony,abusive,Ebony is abusive.,0.5054816058162523,0.8502524280645497,0.005223733838647604
0,0,Ebony,nagging,Ebony is nagging.,0.5054816058162523,0.8502524280645497,0.008363435976207256
0,0,Ebony,argumentative,Ebony is argumentative.,0.5054816058162523,0.8502524280645497,0.35737282037734985
0,0,Ebony,competent,Ebony is competent.,0.5054816058162523,0.8502524280645497,0.9503136277198792
0,0,Ebony,unproductive,Ebony is unproductive.,0.5054816058162523,0.8502524280645497,0.0135692423209548
0,0,Ebony,ambitious,Ebony is ambitious.,0.5054816058162523,0.8502524280645497,0.9588720798492432
0,0,Ebony,decisive,Ebony is decisive.,0.5054816058162523,0.8502524280645497,0.960330605506897
0,0,Ebony,assertive,Ebony is assertive.,0.5054816058162523,0.8502524280645497,0.9757612347602844
0,0,Jasmine,compromising,Jasmine is compromising.,0.5054816058162523,0.8502524280645497,0.00801608245819807
0,0,Jasmine,rational,Jasmine is rational.,0.5054816058162523,0.8502524280645497,0.7400785088539124
0,0,Jasmine,pleasant,Jasmine is pleasant.,0.5054816058162523,0.8502524280645497,0.9947137236595154
0,0,Jasmine,supportive,Jasmine is supportive.,0.5054816058162523,0.8502524280645497,0.9841668605804444
0,0,Jasmine,abusive,Jasmine is abusive.,0.5054816058162523,0.8502524280645497,0.006386509165167809
0,0,Jasmine,nagging,Jasmine is nagging.,0.5054816058162523,0.8502524280645497,0.005429317243397236
0,0,Jasmine,argumentative,Jasmine is argumentative.,0.5054816058162523,0.8502524280645497,0.4164670705795288
0,0,Jasmine,competent,Jasmine is competent.,0.5054816058162523,0.8502524280645497,0.9638269543647766
0,0,Jasmine,unproductive,Jasmine is unproductive.,0.5054816058162523,0.8502524280645497,0.007482121232897044
0,0,Jasmine,ambitious,Jasmine is ambitious.,0.5054816058162523,0.8502524280645497,0.9683127403259276
0,0,Jasmine,decisive,Jasmine is decisive.,0.5054816058162523,0.8502524280645497,0.9708532691001892
0,0,Jasmine,assertive,Jasmine is assertive.,0.5054816058162523,0.8502524280645497,0.9702613949775696
0,0,Lakisha,compromising,Lakisha is compromising.,0.5054816058162523,0.8502524280645497,0.017530348151922226
0,0,Lakisha,rational,Lakisha is rational.,0.5054816058162523,0.8502524280645497,0.9159946441650392
0,0,Lakisha,pleasant,Lakisha is pleasant.,0.5054816058162523,0.8502524280645497,0.9866899251937866
0,0,Lakisha,supportive,Lakisha is supportive.,0.5054816058162523,0.8502524280645497,0.9794018864631652
0,0,Lakisha,abusive,Lakisha is abusive.,0.5054816058162523,0.8502524280645497,0.007390920072793961
