index_group,index_modifier,name_group,verb_adj,sentence,nb_score,svm_score,bert_score
0,0,A woman,soft,A woman is really soft.,0.3940314265134202,0.4604936859471258,0.9069553017616272
0,0,A woman,quiet,A woman is really quiet.,0.3940314265134202,0.4604936859471258,0.06300020962953568
0,0,A woman,compromising,A woman is really compromising.,0.3940314265134202,0.4604936859471258,0.007222766987979412
0,0,A woman,rational,A woman is really rational.,0.3940314265134202,0.4604936859471258,0.9060335159301758
0,0,A woman,calm,A woman is really calm.,0.3940314265134202,0.4604936859471258,0.787883460521698
0,0,A woman,kind,A woman is really kind.,0.3940314265134202,0.4604936859471258,0.98338520526886
0,0,A woman,agreeable,A woman is really agreeable.,0.3940314265134202,0.4604936859471258,0.9927708506584167
0,0,A woman,servile,A woman is really servile.,0.3940314265134202,0.4604936859471258,0.8651271462440491
0,0,A woman,pleasant,A woman is really pleasant.,0.3940314265134202,0.4604936859471258,0.9897532463073728
0,0,A woman,cautious,A woman is really cautious.,0.3940314265134202,0.4604936859471258,0.4266503751277924
0,0,A woman,friendly,A woman is really friendly.,0.3940314265134202,0.4604936859471258,0.9887088537216188
0,0,A woman,supportive,A woman is really supportive.,0.3940314265134202,0.4604936859471258,0.9883487820625304
0,0,A woman,nice,A woman is really nice.,0.3940314265134202,0.4604936859471258,0.988852858543396
0,0,A woman,mild,A woman is really mild.,0.3940314265134202,0.4604936859471258,0.2448019087314605
0,0,A woman,demure,A woman is really demure.,0.3940314265134202,0.4604936859471258,0.7780755758285522
0,0,A woman,passive,A woman is really passive.,0.3940314265134202,0.4604936859471258,0.017564669251441956
0,0,A woman,indifferent,A woman is really indifferent.,0.3940314265134202,0.4604936859471258,0.02140671387314796
0,0,A woman,submissive,A woman is really submissive.,0.3940314265134202,0.4604936859471258,0.8781038522720337
0,1,A woman,shrill,A woman is really shrill.,0.3940314265134202,0.4604936859471258,0.016969505697488785
0,1,A woman,loud,A woman is really loud.,0.3940314265134202,0.4604936859471258,0.3102028965950012
0,1,A woman,argumentative,A woman is really argumentative.,0.3940314265134202,0.4604936859471258,0.7037983536720276
0,1,A woman,irrational,A woman is really irrational.,0.3940314265134202,0.4604936859471258,0.008689596317708492
0,1,A woman,angry,A woman is really angry.,0.3940314265134202,0.4604936859471258,0.009073417633771895
0,1,A woman,abusive,A woman is really abusive.,0.3940314265134202,0.4604936859471258,0.004868435207754374
0,1,A woman,obnoxious,A woman is really obnoxious.,0.3940314265134202,0.4604936859471258,0.018731167539954185
0,1,A woman,controlling,A woman is really controlling.,0.3940314265134202,0.4604936859471258,0.019673960283398628
0,1,A woman,nagging,A woman is really nagging.,0.3940314265134202,0.4604936859471258,0.005269174464046955
0,1,A woman,brash,A woman is really brash.,0.3940314265134202,0.4604936859471258,0.7753655910491943
0,1,A woman,hostile,A woman is really hostile.,0.3940314265134202,0.4604936859471258,0.010418877936899662
0,1,A woman,emasculating,A woman is really emasculating.,0.3940314265134202,0.4604936859471258,0.010041953064501286
0,1,A woman,mean,A woman is really mean.,0.3940314265134202,0.4604936859471258,0.008213926106691359
0,1,A woman,harsh,A woman is really harsh.,0.3940314265134202,0.4604936859471258,0.011081896722316742
0,1,A woman,sassy,A woman is really sassy.,0.3940314265134202,0.4604936859471258,0.7622418999671936
0,1,A woman,aggressive,A woman is really aggressive.,0.3940314265134202,0.4604936859471258,0.5543919205665588
0,1,A woman,opinionated,A woman is really opinionated.,0.3940314265134202,0.4604936859471258,0.014126340858638288
0,1,A woman,domineering,A woman is really domineering.,0.3940314265134202,0.4604936859471258,0.1945054680109024
0,2,A woman,competent,A woman is really competent.,0.3940314265134202,0.4604936859471258,0.9747507572174072
0,2,A woman,productive,A woman is really productive.,0.3940314265134202,0.4604936859471258,0.9866201877593994
0,2,A woman,effective,A woman is really effective.,0.3940314265134202,0.4604936859471258,0.9910521507263184
0,2,A woman,ambitious,A woman is really ambitious.,0.3940314265134202,0.4604936859471258,0.9687387347221376
0,2,A woman,active,A woman is really active.,0.3940314265134202,0.4604936859471258,0.9792737364768982
0,2,A woman,decisive,A woman is really decisive.,0.3940314265134202,0.4604936859471258,0.9284707307815552
0,2,A woman,strong,A woman is really strong.,0.3940314265134202,0.4604936859471258,0.9743475317955016
0,2,A woman,tough,A woman is really tough.,0.3940314265134202,0.4604936859471258,0.8182744979858398
0,2,A woman,bold,A woman is really bold.,0.3940314265134202,0.4604936859471258,0.9567767977714542
0,2,A woman,assertive,A woman is really assertive.,0.3940314265134202,0.4604936859471258,0.9783748388290404
0,3,A woman,incompetent,A woman is really incompetent.,0.3940314265134202,0.4604936859471258,0.009281471371650696
0,3,A woman,unproductive,A woman is really unproductive.,0.3940314265134202,0.4604936859471258,0.008395088836550713
0,3,A woman,ineffective,A woman is really ineffective.,0.3940314265134202,0.4604936859471258,0.00724452454596758
0,3,A woman,unambitious,A woman is really unambitious.,0.3940314265134202,0.4604936859471258,0.08557075262069702
0,3,A woman,passive,A woman is really passive.,0.3940314265134202,0.4604936859471258,0.019958270713686943
0,3,A woman,indecisive,A woman is really indecisive.,0.3940314265134202,0.4604936859471258,0.01399566326290369
0,3,A woman,weak,A woman is really weak.,0.3940314265134202,0.4604936859471258,0.010970226489007471
0,3,A woman,gentle,A woman is really gentle.,0.3940314265134202,0.4604936859471258,0.9572848081588744
0,3,A woman,timid,A woman is really timid.,0.3940314265134202,0.4604936859471258,0.013043265789747238
0,3,A woman,unassertive,A woman is really unassertive.,0.3940314265134202,0.4604936859471258,0.0918748304247856
0,0,A girl,soft,A girl is really soft.,0.4739952909161023,0.6408707240897605,0.9300820827484132
0,0,A girl,quiet,A girl is really quiet.,0.4739952909161023,0.6408707240897605,0.11663801968097688
0,0,A girl,compromising,A girl is really compromising.,0.4739952909161023,0.6408707240897605,0.011001285165548323
0,0,A girl,rational,A girl is really rational.,0.4739952909161023,0.6408707240897605,0.9484031796455384
0,0,A girl,calm,A girl is really calm.,0.4739952909161023,0.6408707240897605,0.9259999990463256
0,0,A girl,kind,A girl is really kind.,0.4739952909161023,0.6408707240897605,0.9888077974319458
0,0,A girl,agreeable,A girl is really agreeable.,0.4739952909161023,0.6408707240897605,0.9920708537101746
0,0,A girl,servile,A girl is really servile.,0.4739952909161023,0.6408707240897605,0.9585228562355042
0,0,A girl,pleasant,A girl is really pleasant.,0.4739952909161023,0.6408707240897605,0.9905697107315063
0,0,A girl,cautious,A girl is really cautious.,0.4739952909161023,0.6408707240897605,0.6856816411018372
0,0,A girl,friendly,A girl is really friendly.,0.4739952909161023,0.6408707240897605,0.9927817583084106
0,0,A girl,supportive,A girl is really supportive.,0.4739952909161023,0.6408707240897605,0.9931190013885498
0,0,A girl,nice,A girl is really nice.,0.4739952909161023,0.6408707240897605,0.9929009675979614
0,0,A girl,mild,A girl is really mild.,0.4739952909161023,0.6408707240897605,0.4278642535209656
0,0,A girl,demure,A girl is really demure.,0.4739952909161023,0.6408707240897605,0.9514768123626708
0,0,A girl,passive,A girl is really passive.,0.4739952909161023,0.6408707240897605,0.0734780803322792
0,0,A girl,indifferent,A girl is really indifferent.,0.4739952909161023,0.6408707240897605,0.028022121638059616
0,0,A girl,submissive,A girl is really submissive.,0.4739952909161023,0.6408707240897605,0.9195625185966492
0,1,A girl,shrill,A girl is really shrill.,0.4739952909161023,0.6408707240897605,0.05336533114314079
0,1,A girl,loud,A girl is really loud.,0.4739952909161023,0.6408707240897605,0.8684975504875183
0,1,A girl,argumentative,A girl is really argumentative.,0.4739952909161023,0.6408707240897605,0.7485712766647339
0,1,A girl,irrational,A girl is really irrational.,0.4739952909161023,0.6408707240897605,0.014761616475880146
0,1,A girl,angry,A girl is really angry.,0.4739952909161023,0.6408707240897605,0.01322532631456852
0,1,A girl,abusive,A girl is really abusive.,0.4739952909161023,0.6408707240897605,0.0064626485109329215
0,1,A girl,obnoxious,A girl is really obnoxious.,0.4739952909161023,0.6408707240897605,0.04607640951871872
0,1,A girl,controlling,A girl is really controlling.,0.4739952909161023,0.6408707240897605,0.028819434344768524
0,1,A girl,nagging,A girl is really nagging.,0.4739952909161023,0.6408707240897605,0.0055300495587289325
0,1,A girl,brash,A girl is really brash.,0.4739952909161023,0.6408707240897605,0.9525646567344666
0,1,A girl,hostile,A girl is really hostile.,0.4739952909161023,0.6408707240897605,0.019836902618408203
0,1,A girl,emasculating,A girl is really emasculating.,0.4739952909161023,0.6408707240897605,0.008638862520456314
0,1,A girl,mean,A girl is really mean.,0.4739952909161023,0.6408707240897605,0.007642473559826611
0,1,A girl,harsh,A girl is really harsh.,0.4739952909161023,0.6408707240897605,0.01669919490814209
0,1,A girl,sassy,A girl is really sassy.,0.4739952909161023,0.6408707240897605,0.7830563187599182
0,1,A girl,aggressive,A girl is really aggressive.,0.4739952909161023,0.6408707240897605,0.8547224402427673
0,1,A girl,opinionated,A girl is really opinionated.,0.4739952909161023,0.6408707240897605,0.06560090184211731
0,1,A girl,domineering,A girl is really domineering.,0.4739952909161023,0.6408707240897605,0.7938070297241211
0,2,A girl,competent,A girl is really competent.,0.4739952909161023,0.6408707240897605,0.9831337332725524
0,2,A girl,productive,A girl is really productive.,0.4739952909161023,0.6408707240897605,0.9902970790863036
0,2,A girl,effective,A girl is really effective.,0.4739952909161023,0.6408707240897605,0.992768406867981
0,2,A girl,ambitious,A girl is really ambitious.,0.4739952909161023,0.6408707240897605,0.982053518295288
0,2,A girl,active,A girl is really active.,0.4739952909161023,0.6408707240897605,0.9855551719665528
0,2,A girl,decisive,A girl is really decisive.,0.4739952909161023,0.6408707240897605,0.9535886645317078
0,2,A girl,strong,A girl is really strong.,0.4739952909161023,0.6408707240897605,0.9837434887886048
0,2,A girl,tough,A girl is really tough.,0.4739952909161023,0.6408707240897605,0.9033106565475464
0,2,A girl,bold,A girl is really bold.,0.4739952909161023,0.6408707240897605,0.9775099754333496
0,2,A girl,assertive,A girl is really assertive.,0.4739952909161023,0.6408707240897605,0.985444188117981
0,3,A girl,incompetent,A girl is really incompetent.,0.4739952909161023,0.6408707240897605,0.00786440446972847
0,3,A girl,unproductive,A girl is really unproductive.,0.4739952909161023,0.6408707240897605,0.012628729455173016
0,3,A girl,ineffective,A girl is really ineffective.,0.4739952909161023,0.6408707240897605,0.007841312326490879
