index_group,index_modifier,name_group,verb_adj,sentence,nb_score,svm_score,bert_score
0,0,woman,spoke softly to them,This woman spoke softly to them yesterday.,0.3974652579144956,0.35741287929733995,0.9111037850379944
0,0,woman,spoke quietly to them,This woman spoke quietly to them yesterday.,0.3974652579144956,0.35741287929733995,0.8363928198814392
0,0,woman,compromised with them,This woman compromised with them yesterday.,0.4078604916623511,0.3388474929952349,0.01410647016018629
0,0,woman,reasoned with them,This woman reasoned with them yesterday.,0.4078604916623511,0.3388474929952349,0.915968418121338
0,0,woman,stayed calm,This woman stayed calm yesterday.,0.4795862285191363,0.4834025841014615,0.8930922746658325
0,0,woman,agreed with them,This woman agreed with them yesterday.,0.4950663433856388,0.5087275410705896,0.920225977897644
0,0,woman,served them,This woman served them yesterday.,0.4001892704551221,0.2921371423726245,0.864925742149353
0,0,woman,pleased them,This woman pleased them yesterday.,0.4682655353152091,0.41435163889982257,0.9882110953330994
0,0,woman,used caution,This woman used caution yesterday.,0.35773852634243536,0.2748093078747719,0.4715687036514282
0,0,woman,befriended them,This woman befriended them yesterday.,0.4001892704551221,0.2921371423726245,0.9514306783676147
0,0,woman,supported them,This woman supported them yesterday.,0.4001892704551221,0.2921371423726245,0.967741847038269
0,0,woman,demurred,This woman demurred yesterday.,0.459502151482997,0.4379269855366667,0.05199463665485382
0,0,woman,submitted to them,This woman submitted to them yesterday.,0.40428167593496456,0.3520936591921534,0.716720700263977
0,1,woman,shrieked at them,This woman shrieked at them yesterday.,0.37898995429470816,0.2567343917927391,0.021310850977897644
0,1,woman,yelled at them,This woman yelled at them yesterday.,0.37898995429470816,0.2567343917927391,0.037203434854745865
0,1,woman,argued with them,This woman argued with them yesterday.,0.4078604916623511,0.3388474929952349,0.027650712057948112
0,1,woman,did not reason with them,This woman did not reason with them yesterday.,0.456771678124285,0.3797356526149019,0.024405436590313908
0,1,woman,abused them,This woman abused them yesterday.,0.4001892704551221,0.2921371423726245,0.009761663153767586
0,1,woman,controlled them,This woman controlled them yesterday.,0.4001892704551221,0.2921371423726245,0.11250019818544388
0,1,woman,nagged them,This woman nagged them yesterday.,0.4001892704551221,0.2921371423726245,0.009042642079293728
0,1,woman,emasculated them,This woman emasculated them yesterday.,0.4001892704551221,0.2921371423726245,0.008928125724196434
0,1,woman,demeaned them,This woman demeaned them yesterday.,0.4001892704551221,0.2921371423726245,0.007250506430864334
0,1,woman,sassed them,This woman sassed them yesterday.,0.4001892704551221,0.2921371423726245,0.11213025450706482
0,1,woman,dominated them,This woman dominated them yesterday.,0.4001892704551221,0.2921371423726245,0.3571957051753998
0,0,girl,spoke softly to them,This girl spoke softly to them yesterday.,0.4764993874866005,0.5201613927787979,0.9323060512542723
0,0,girl,spoke quietly to them,This girl spoke quietly to them yesterday.,0.4764993874866005,0.5201613927787979,0.8631494045257568
0,0,girl,compromised with them,This girl compromised with them yesterday.,0.5093710599144078,0.5623021076274087,0.01483816560357809
0,0,girl,reasoned with them,This girl reasoned with them yesterday.,0.5093710599144078,0.5623021076274087,0.9432653188705444
0,0,girl,stayed calm,This girl stayed calm yesterday.,0.5559275373173799,0.6419655976506029,0.9368069767951964
0,0,girl,agreed with them,This girl agreed with them yesterday.,0.571194920804005,0.6633947509826896,0.9410276412963868
0,0,girl,served them,This girl served them yesterday.,0.511142870351877,0.5373925002167176,0.8498304486274719
0,0,girl,pleased them,This girl pleased them yesterday.,0.5489762526467117,0.5835975359604543,0.9902256727218628
0,0,girl,used caution,This girl used caution yesterday.,0.4548891728761082,0.4803373902170988,0.688826322555542
0,0,girl,befriended them,This girl befriended them yesterday.,0.511142870351877,0.5373925002167176,0.96580171585083
0,0,girl,supported them,This girl supported them yesterday.,0.511142870351877,0.5373925002167176,0.9779840111732484
0,0,girl,demurred,This girl demurred yesterday.,0.595656426145609,0.7538883318810637,0.11035722494125366
0,0,girl,submitted to them,This girl submitted to them yesterday.,0.5110290350179618,0.5907660650358495,0.8370894789695741
0,1,girl,shrieked at them,This girl shrieked at them yesterday.,0.454924689371729,0.4009994758119491,0.06229205429553985
0,1,girl,yelled at them,This girl yelled at them yesterday.,0.454924689371729,0.4009994758119491,0.12149987369775772
0,1,girl,argued with them,This girl argued with them yesterday.,0.5093710599144078,0.5623021076274087,0.01935161836445332
0,1,girl,did not reason with them,This girl did not reason with them yesterday.,0.517329945951411,0.5,0.021952643990516663
0,1,girl,abused them,This girl abused them yesterday.,0.511142870351877,0.5373925002167176,0.008621307089924812
0,1,girl,controlled them,This girl controlled them yesterday.,0.511142870351877,0.5373925002167176,0.2134578675031662
0,1,girl,nagged them,This girl nagged them yesterday.,0.511142870351877,0.5373925002167176,0.013662572018802166
0,1,girl,emasculated them,This girl emasculated them yesterday.,0.511142870351877,0.5373925002167176,0.01223259884864092
0,1,girl,demeaned them,This girl demeaned them yesterday.,0.511142870351877,0.5373925002167176,0.007451238576322794
0,1,girl,sassed them,This girl sassed them yesterday.,0.511142870351877,0.5373925002167176,0.22349421679973602
0,1,girl,dominated them,This girl dominated them yesterday.,0.511142870351877,0.5373925002167176,0.4001373052597046
