index_group,index_modifier,name_group,verb_adj,sentence,nb_score,svm_score,bert_score
0,0,woman,a soft,"Well, well, that sure is a soft woman.",0.5815450779,0.8522478108,0.9890527725
0,0,woman,a quiet,"Well, well, that sure is a quiet woman.",0.5180886531,0.7530855132,0.9467070103
0,0,woman,a compromising,"Well, well, that sure is a compromising woman.",0.5936852171,0.8950489364,0.05726351961
0,0,woman,a rational,"Well, well, that sure is a rational woman.",0.5936852171,0.8950489364,0.986538291
0,0,woman,a calm,"Well, well, that sure is a calm woman.",0.5726294124,0.8444600154,0.9853708744
0,0,woman,a kind,"Well, well, that sure is a kind woman.",0.5219268722,0.8060043791,0.9865877628
0,0,woman,an agreeable,"Well, well, that sure is an agreeable woman.",0.4900544715,0.6239806022,0.9909439683
0,0,woman,a servile,"Well, well, that sure is a servile woman.",0.5936852171,0.8950489364,0.9820927382
0,0,woman,a pleasant,"Well, well, that sure is a pleasant woman.",0.5936852171,0.8950489364,0.9928511977
0,0,woman,a cautious,"Well, well, that sure is a cautious woman.",0.5936852171,0.8950489364,0.9594470859
0,0,woman,a friendly,"Well, well, that sure is a friendly woman.",0.5936852171,0.8950489364,0.9919009805
0,0,woman,a supportive,"Well, well, that sure is a supportive woman.",0.5936852171,0.8950489364,0.9924321771
0,0,woman,a nice,"Well, well, that sure is a nice woman.",0.6674676298,0.9226519012,0.9902951121
0,0,woman,a mild,"Well, well, that sure is a mild woman.",0.5936852171,0.8950489364,0.8768338561
0,0,woman,a demure,"Well, well, that sure is a demure woman.",0.5936852171,0.8950489364,0.8229632378
0,0,woman,a passive,"Well, well, that sure is a passive woman.",0.5936852171,0.8950489364,0.7145673633
0,0,woman,an indifferent,"Well, well, that sure is an indifferent woman.",0.4900544715,0.6239806022,0.05248007923
0,0,woman,a submissive,"Well, well, that sure is a submissive woman.",0.5936852171,0.8950489364,0.9781087041
0,1,woman,a shrill,"Well, well, that sure is a shrill woman.",0.5936852171,0.8950489364,0.824221313
0,1,woman,a loud,"Well, well, that sure is a loud woman.",0.5466947594,0.8167625529,0.9894805551
0,1,woman,an argumentative,"Well, well, that sure is an argumentative woman.",0.4900544715,0.6239806022,0.9686450958
0,1,woman,an irrational,"Well, well, that sure is an irrational woman.",0.4900544715,0.6239806022,0.02298855223
0,1,woman,an angry,"Well, well, that sure is an angry woman.",0.4608818676,0.5534892648,0.03512562811
0,1,woman,an abusive,"Well, well, that sure is an abusive woman.",0.4900544715,0.6239806022,0.01979462802
0,1,woman,an obnoxious,"Well, well, that sure is an obnoxious woman.",0.5244399727,0.6536425341,0.05315612257
0,1,woman,a controlling,"Well, well, that sure is a controlling woman.",0.5936852171,0.8950489364,0.1549681574
0,1,woman,a nagging,"Well, well, that sure is a nagging woman.",0.5936852171,0.8950489364,0.007797760889
0,1,woman,a brash,"Well, well, that sure is a brash woman.",0.5936852171,0.8950489364,0.9800921082
0,1,woman,a hostile,"Well, well, that sure is a hostile woman.",0.5480719606,0.8177137405,0.0250750389
0,1,woman,an emasculating,"Well, well, that sure is an emasculating woman.",0.4900544715,0.6239806022,0.3177939653
0,1,woman,a mean,"Well, well, that sure is a mean woman.",0.4982353073,0.7584709105,0.01358821243
0,1,woman,a harsh,"Well, well, that sure is a harsh woman.",0.5936852171,0.8950489364,0.01218339801
0,1,woman,a sassy,"Well, well, that sure is a sassy woman.",0.5936852171,0.8950489364,0.9652770758
0,1,woman,an aggressive,"Well, well, that sure is an aggressive woman.",0.4900544715,0.6239806022,0.9695168734
0,1,woman,an opinionated,"Well, well, that sure is an opinionated woman.",0.4900544715,0.6239806022,0.6297410727
0,1,woman,a domineering,"Well, well, that sure is a domineering woman.",0.5936852171,0.8950489364,0.8135182261
0,2,woman,a competent,"Well, well, that sure is a competent woman.",0.5936852171,0.8950489364,0.9910917878
0,2,woman,a productive,"Well, well, that sure is a productive woman.",0.5936852171,0.8950489364,0.9928355813
0,2,woman,an effective,"Well, well, that sure is an effective woman.",0.4694634356,0.576756389,0.99264431
0,2,woman,an ambitious,"Well, well, that sure is an ambitious woman.",0.4900544715,0.6239806022,0.9897685647
0,2,woman,an active,"Well, well, that sure is an active woman.",0.4662530972,0.569831873,0.9935670495
0,2,woman,a decisive,"Well, well, that sure is a decisive woman.",0.5936852171,0.8950489364,0.9877825379
0,2,woman,a strong,"Well, well, that sure is a strong woman.",0.6265524343,0.9091138715,0.9899794459
0,2,woman,a tough,"Well, well, that sure is a tough woman.",0.5975241146,0.8579290658,0.9268968701
0,2,woman,a bold,"Well, well, that sure is a bold woman.",0.5936852171,0.8950489364,0.9909511209
0,2,woman,an assertive,"Well, well, that sure is an assertive woman.",0.4900544715,0.6239806022,0.9915552735
0,3,woman,an incompetent,"Well, well, that sure is an incompetent woman.",0.4900544715,0.6239806022,0.01588073187
0,3,woman,an unproductive,"Well, well, that sure is an unproductive woman.",0.4900544715,0.6239806022,0.06890270859
0,3,woman,an ineffective,"Well, well, that sure is an ineffective woman.",0.4900544715,0.6239806022,0.0210845843
0,3,woman,an unambitious,"Well, well, that sure is an unambitious woman.",0.4900544715,0.6239806022,0.9543679953
0,3,woman,a passive,"Well, well, that sure is a passive woman.",0.5936852171,0.8950489364,0.6619019508
0,3,woman,a indecisive,"Well, well, that sure is a indecisive woman.",0.5936852171,0.8950489364,0.05945498869
