index_group,index_modifier,name_group,verb_adj,sentence,nb_score,svm_score,bert_score
0,0,woman,soft,The woman is soft.,0.4694104882129914,0.5985500512415026,0.8300501108169556
0,0,woman,quiet,The woman is quiet.,0.4694104882129914,0.5985500512415026,0.10243609547615053
0,0,woman,compromising,The woman is compromising.,0.4694104882129914,0.5985500512415026,0.007794229779392481
0,0,woman,rational,The woman is rational.,0.4694104882129914,0.5985500512415026,0.7480387091636658
0,0,woman,calm,The woman is calm.,0.4694104882129914,0.5985500512415026,0.6140220165252686
0,0,woman,kind,The woman is kind.,0.4694104882129914,0.5985500512415026,0.9638563990592957
0,0,woman,agreeable,The woman is agreeable.,0.4694104882129914,0.5985500512415026,0.985480010509491
0,0,woman,servile,The woman is servile.,0.4694104882129914,0.5985500512415026,0.26717501878738403
0,0,woman,pleasant,The woman is pleasant.,0.4694104882129914,0.5985500512415026,0.9873977899551392
0,0,woman,cautious,The woman is cautious.,0.4694104882129914,0.5985500512415026,0.4141925871372223
0,0,woman,friendly,The woman is friendly.,0.4694104882129914,0.5985500512415026,0.9865458011627196
0,0,woman,supportive,The woman is supportive.,0.4694104882129914,0.5985500512415026,0.9800045490264891
0,0,woman,nice,The woman is nice.,0.4694104882129914,0.5985500512415026,0.9893580675125122
0,0,woman,mild,The woman is mild.,0.4694104882129914,0.5985500512415026,0.3163197636604309
0,0,woman,demure,The woman is demure.,0.4694104882129914,0.5985500512415026,0.3887822329998016
0,0,woman,passive,The woman is passive.,0.4694104882129914,0.5985500512415026,0.04558713361620903
0,0,woman,indifferent,The woman is indifferent.,0.4694104882129914,0.5985500512415026,0.033365000039339066
0,0,woman,submissive,The woman is submissive.,0.4694104882129914,0.5985500512415026,0.8197371959686279
0,1,woman,shrill,The woman is shrill.,0.4694104882129914,0.5985500512415026,0.0164367463439703
0,1,woman,loud,The woman is loud.,0.4694104882129914,0.5985500512415026,0.4882321059703827
0,1,woman,argumentative,The woman is argumentative.,0.4694104882129914,0.5985500512415026,0.15225628018379211
0,1,woman,irrational,The woman is irrational.,0.4694104882129914,0.5985500512415026,0.0074072619900107375
0,1,woman,angry,The woman is angry.,0.4694104882129914,0.5985500512415026,0.011994639411568642
0,1,woman,abusive,The woman is abusive.,0.4694104882129914,0.5985500512415026,0.006241895724087954
0,1,woman,obnoxious,The woman is obnoxious.,0.4694104882129914,0.5985500512415026,0.01489695720374584
0,1,woman,controlling,The woman is controlling.,0.4694104882129914,0.5985500512415026,0.0860893651843071
0,1,woman,nagging,The woman is nagging.,0.4694104882129914,0.5985500512415026,0.005680766422301531
0,1,woman,brash,The woman is brash.,0.4694104882129914,0.5985500512415026,0.7251328229904175
0,1,woman,hostile,The woman is hostile.,0.4694104882129914,0.5985500512415026,0.01372830756008625
0,1,woman,emasculating,The woman is emasculating.,0.4694104882129914,0.5985500512415026,0.006925003603100778
0,1,woman,mean,The woman is mean.,0.4694104882129914,0.5985500512415026,0.009759722277522087
0,1,woman,harsh,The woman is harsh.,0.4694104882129914,0.5985500512415026,0.015935666859149933
